;Server;internal_article_number;article_hash;componentname;componentidentifier;manufacturer;manufacturer_description;component_erpreferencenumber;implant
19928;KPRDCSA02;9001029225;cd561c266d6345ad8a23bff21ace61ead96b2016f595589a6c122dc96beb32b3;branche écarteur Desmanet avec levier L:180mm;GR14108;;unknown;NA;False
19932;KPRDCSA02;9001031015;800ec77c29e90d8463b737ea36e23255c39dd9a5116b97a9e3db3dac2223ade4;dissecteur coudé 90° L:300mm;GR14967;;unknown;NA;False
19933;KPRDCSA02;9001031016;384af5c8d8ca8578848822e5056a3c5358899ed39d06736d1c8a51347805c740;ciseaux Metzembaum courbes L:300mm;GR14968;NA;inox france;NA;False
19935;KPRDCSA02;9001023377;bc02792f47f89281cbcd4217bf9185cdac6ce731e4de5a7c76390ea7738d9081;seringue de Toomy L:195mm;GR15110;;unknown;;False
19936;KPRDCSA02;9001026620;0853985af0545ed808cd3a643b090a7b5067f4c6afd11d558ffcac6584d039bd;clé plate n°8;GR14986;;unknown;;False
19941;KPRDCSA02;9001029226;584c40ecc64b2b4f74a00fae8ca15e1c91017df8e02346646e1fda0817ed0769;écarteur Desmanet 4 griffes pointu;GR14109;;unknown;NA;False
19952;KPRDCSA02;9001030272;c1e5447ebae2bc9adeee4d81117cfa15cb2673003f700d55f75c2066d53c962a;porte aiguille de Derf L:120mm;GR14616;NA;muller;NA;False
19957;KPRDCSA02;9001026837;5582d3ec38fa6e92ed2ccaba8a27690f3e0b099806a506a8fb47e2591ef699c6;goniomètre L:135mm;GR14679;;unknown;;False
19971;KPRDCSA02;9001030480;e598b08f1bf835899944bc863149165b08c26951c8a40892fb8a8db58541522b;chasse greffon cylindrique simple L:180mm D:5mm;GR14677;;france inox;NA;False
19977;KPRDCSA02;9001031572;9d35f2a2de488cbb595c648c9b4ee2b1904c2d3cb9a07c32c03a48ede8f5a56c;mèche ordinaire L:130mm D:5,0mm;GR15039;;unknown;NA;False
19979;KPRDCSA02;9001012123;a280c5c9d716412702723ee980d88e17fe849b67c67fb977f49439ea2b7f1cca;PETITE BOITE EN METAL;GR10469;;kurz;;False
19982;KPRDCSA02;9001027548;cfb1cd4e7b5e0272ecf3b8478f02b63d9823b39e2381712d9e923377d9ce5e0a;chaîne avec crochet L:250mm;GR14879;;unknown;;False
19984;KPRDCSA02;9001026617;a84a6f0a9eb8c05f5b67805dbf5b27bf3c70140684bea815aef94123232bfa8f;clé plate 5;GR14655;;unknown;;False
19987;KPRDCSA02;9001025119;020d9892a4068c6df1470085fb9e61edfc6cc6287942a75936c5d627dc392b3e;nez pièce noir L:44mm;GR14541;;unknown;;False
19999;KPRDCSA02;9001030481;eab76f739a984f7126f26f1ab2f505dcf5fe3ab8f3e9c64c60f8256bad55982a;chasse greffon cylindrique simple L:180mm D:9mm;GR14678;;france inox;NA;False
20003;KPRDCSA02;9001044030;c59958c925fbe6417fd525fa4b51b06fce94dff64ce3c52b79b6f73ce66f9b8e;chasse greffon L:160mm D: 5mm;GR16667;;france inox;NA;False
20010;KPRDCSA02;9001030163;02699687bb364a5bac180d84d7919dd0a2da9a92d28affe7137ecf000c0f7a64;pince dissection Vanlandschoot L:250mm 3*2 griffes;GR14605;NA;inox france;NA;False
20014;KPRDCSA02;9001028157;10a0195e5969885d4e12be5f5099f0785b75da5e30dad59f6e99939c28487f33;ciseau Ombredanne L:210mm l:10mm;GR13823;;france inox;NA;False
20019;KPRDCSA02;9001031497;71082c8d45da1dc1a0f6b901c219f9bf6a983f05d33f20c0f623a5952816e792;valve bombée à l'extrémité L:75mm;GR15019;;unknown;NA;False
20025;KPRDCSA02;9001027547;1dd3d3fb56505972c90692cd86293ad07a554dbdd0a31a0a84245240be96dc29;chaîne avec crochet L:350mm;GR14878;;unknown;;False
20026;KPRDCSA02;9001027549;dd1d154e187c7304b77c73ce7f5ff2a1c43b401893ecf7da66b75a3521c8ed7a;chaîne sans crochet L:280mm;GR14880;;unknown;;False
20027;KPRDCSA02;9001027551;05137eb9eeb7c425c0b64ca3c5f55e1d0c6664e23101bc56a94351b5409c75fa;pièce bouton pression;GR14877;;unknown;;False
20028;KPRDCSA02;9001027552;6761a32c090a114b58604bac9d8818882de9a97a611be0aa864126078ec8fc14;élastique jaune L:235mm;GR14881;;unknown;;False
20030;KPRDCSA02;9001030064;8404b011c1e8688447c6e104b781d673544dc1e2c4d3e0da0244ea821bcd4b31;joint bleu D:6mm;GR14542;;unknown;NA;False
20032;KPRDCSA02;9001025742;ef75c049bb46a574f785d04cec3ccb7ee5757a78fd7c8e54d5c2c601066182a7;interface de réglage L:47mm;GR14540;;unknown;;False
20036;KPRDCSA02;9001028953;ebef8e3f8cecd1f777ad8a4457bf48aa810561e2ed55103cdba7f4b2da03b7e7;pince dissection Vanlandschoot L:200mm 3*2 griffes;GR14008;;france inox;NA;False
20041;KPRDCSA02;9001030428;4f4f3d87656b16dc529d2450fe4706242d4359d3fc10e3edb4cba8112276ffb8;barre angulée L:180mm;GR14654;;unknown;NA;False
20042;KPRDCSA02;9001026509;a561644515ba5e679bfd03cf73df7e91e8b7b0587cccadb381bfde926bd76f66;"barre contre coudée en ""S"" L:280mm";GR14670;NA;indifférent;;False
20046;KPRDCSA02;9001031495;40e10d36dfd77bfb185c96cd1292938d7671bb784da98ed603b89e5bd949983b;écarteur L:190mm;GR15018;;unknown;NA;False
20055;KPRDCSA02;9001027791;1a86b5f07f269dad61c1ba05f53f4119c7fae5b37aa64593cd88288d3c784b2e;pince Pozzi droite L:250mm;GR13668;NA;muller;NA;False
20058;KPRDCSA02;9001029797;08fad457ec5fa16c544be4bbe22522d64de825b8f153e1f7978262b34ad080ba;chemise en métal L:330mm;GR14423;;aesculap;NA;False
20059;KPRDCSA02;9001043274;7bca23f79b3d001145de2ec869e1af68a71503d7c3e7cf32ee23362275e1d8ef;canule d'aspiration L:340mm D:5mm;GR16633;;vitalitec;NA;False
20064;KPRDCSA02;9001029172;0ec52087be7335122486a7d3bb44cab89ff45ede2341792e642e69dbe5a96b5c;caoutchouc grand pour poignée;GR14091;;unknown;NA;False
20065;KPRDCSA02;9001029413;b2faaf89d03e2f0842584a184c3fc70be5e517a3f1783415787aa407f31b34fa;aiguille de Reverdin;GR14225;;unknown;NA;False
20066;KPRDCSA02;9001029916;bc059c8a326666b0d02ce10cc52a3af00a8726f4c8c8a68bb962a61aa4785c3c;câble coagulation;GR14479;;ackermann;NA;False
20077;KPRDCSA02;9001029173;eb1cb897357887eba9993381ca2e3dbdef3575d843b956233eae63eadb01628c;pointe de ciseaux courbe;GR14092;;unknown;NA;False
20079;KPRDCSA02;9001029171;5c58e53bacaa19961a6cd599bed1a3548c14dd9532bc963c60efe2f37ae7b4c0;caoutchouc petit pour poignée;GR14090;;unknown;NA;False
20092;KPRDCSA02;9001028950;7af6b094484ae350013e714dbbcef50d6e3f131f48e80f42f8fe02b6047db833;élévateur racine de Flohr droit L:130mm;GR14008;NA;muller;NA;False
20100;KPRDCSA02;9001028909;a8c9782b851f37b9a5ef957f38ef54add0ebf966a8fd72afbacbf66154327e60;ciseau Ombredanne L:160mm l:15mm;GR13994;;france inox;NA;False
20108;KPRDCSA02;9001028151;f9a7b0802510b3e30798a8bf272002d60d3132cfcba8edcaa84353f8ae0422d7;écarteur Volckmann L:220mm 4 griffes pointues;GR13820;;oneida;NA;False
20130;KPRDCSA02;9001028740;122be8e19853622de5cfdc5086d2dd39fc77de283c5f4b92976cada8c1e22210;lame malléable Poirier L:350mm;GR13966;;france inox;NA;False
20152;KPRDCSA02;9001037226;871993da4638dc672a7606320bdc14163540f7289163e06bb8dff0a2b6d7a774;HAMER L:19CM;GR15831;unk;Unknown;NA;False
20157;KPRDCSA02;9001043927;a283ff5c76a7af635000b17152523297fb0b726a08e185e5a4582bcd01d4b169;DX FIBER TAK Ø 1.35MM GUIDE WIRE;GR17223;;unknown;NA;False
20172;KPRDCSA02;9001043928;d61dc6055c47d422e6e5245e01bdeea9f901856aa202f9714a8524dc05e63111;DX FIBER TAK Ø 1.6MM GUIDE WIRE;GR17224;;unknown;NA;False
20173;KPRDCSA02;9001043929;1e3083ecbf96347c07c779285e9a92b8464b6c994e1eb6b8828c5b561090a220;DX FIBER TAK DRILL GUIDE;GR17225;;unknown;NA;False
20187;KPRDCSA02;9001028558;52527cb6e0f75364306a9285b7232a12714c632ce2d765ad074407f476682cec;pince porte tampon Bozeman L:260mm;GR13895;;unknown;NA;False
20193;KPRDCSA02;9001036940;ea014bafd0fba17dc65f75e4da83db7746a56cf9d511474e9a504c789dfdc9b8;DAVIER NR. 2 GEBOGEN 45° L:26CM ( 2 DELEN);GR15582;;Bittner;NA;False
20203;KPRDCSA02;9001035531;00048be41fc4e1ea14166342d875c8b9964b19d851ad03e696b1c8e3e490fc53;GUMMI 60/10;GR15718;;Karl Storz;;False
20204;KPRDCSA02;9001035866;d9573aa5de02c29e7d1f046d5dc7bdef6b82ddab5bdcf00db83140dfed4926ea;GUMMI 60/11;GR15719;;Karl Storz;;False
20205;KPRDCSA02;9001043923;9567a61b0b410ab13ebbd69ce14ac9e7807734fb783b44a7e7fbb75f46f852b4;GUMMI 60/12;GR15721;;Karl Storz;;False
20206;KPRDCSA02;9001035880;ed1799bb3f3b978fe5c20d5836ac2ebb42ba16864abae622d17ddff90752b1c4;GUMMI 60/13;GR15720;;Karl Storz;;False
20207;KPRDCSA02;9001043926;6ad52ef58435643ade7fbd4b3e441b01016e51b089186c9fb2ef9a637a679a7a;AFDICHTINGSKAPJE Ø4MM 30103 M/K/T;GR15722;;karl storz;NA;False
20238;KPRDCSA02;9001037113;8f9b907fa32043105358e079c1ec4777febe2c37ec884045b09305a03171f967;INZETSTANG VOOR COLLUMSCHROEVENDRAAIER L:38CM;GR15728;unk;Unknown;NA;False
20239;KPRDCSA02;9001037114;c33288beca70cfded8a8d0437e873be9866a074825dfaad443c3f953e9e77b5f;OPZETSCHROEFSTUK VOOR COLLUMSCHROEVENDRAAIER;GR15729;unk;Unknown;NA;False
20296;KPRDCSA02;9001037115;dac9dbd5e06685283a4e28e502c387b15b61d7ae47cb07932c40073fe09a8b83;OPZETSTUK VOOR COLLUMSCHR BOOR;GR15730;unk;Unknown;NA;False
20313;KPRDCSA02;9001043178;ab5d652163f92f037091cf80b91c3d2a8543f5d1a8057290d2c552725bd722c9;Klem arterie fijn Leriche geb 145MM;GR15032;;unknown;NA;False
20318;KPRDCSA02;9001043172;134b186717eeeecf6f4297a4e95dc0bf051db5654d58a0eaf265103f268f3035;DISSECTEUR 235MM;GR15030;;unknown;NA;False
20320;KPRDCSA02;9001007084;26e61a3e4844aacebc7f84b3443d5c44175ba38d030144e0bd7e8c182857e486;TAMPONTANG RECHT;GR5471;;unknown;;False
20326;KPRDCSA02;9001043177;79d01e2045e727b9f2affeed69a671197f6aebfa58dcf771067914e383480894;PLAAT METAAL HOSPITHERIA;GR15032;;hospithera;NA;False
20327;KPRDCSA02;9001037475;2ee627d87e9cbe9fd39df3c9aaafd6ca208441cc7c3a4181bcd098ee44c1a4b9;KLEM FOESTER RECHT 24 CM;GR15976;;nootens;NA;False
20397;KPRDCSA02;9001036710;b04cbe3aeb24065bb49e285f3eb2684922e9ab07989ef471803bed7be8dae423;SILICONE MAT;GR15482;unk;Unknown;NA;False
20431;KPRDCSA02;9001042100;a4e9cb24df8bbbd7ee5d6f470ad05a72c585bae29643c59fbbb9f80a4be0fbe3;METALEN INSTRUMENTENHOUDER;GR16492;unk;Unknown;NA;False
20455;KPRDCSA02;9001042088;e5bdd9f7b5e8e6ba50078604d523d288380c392ab04fdc51f667dabb7002c9c4;TRAY RVS GEPERFOREERD MET DEKSEL;GR16490;unk;Unknown;NA;False
20461;KPRDCSA02;9001037062;e48ad9230148b0e41d993e3debc3f29169016dd97606e30f0a93fc9c0f3bc3f1;ZAAGBLAD;GR15640;unk;Unknown;NA;False
20468;KPRDCSA02;9001042099;c809b1a45db051ac638d95030e1a5cb9047a9a4381b1488583690794e1af69d1;MOUTH PROP CHILD M;GR16491;unk;Unknown;NA;False
20470;KPRDCSA02;9001042102;6ee48e66fe2601556c74384041566b6100b0ce534133183aedbd5d2b57a22ba3;DIAMANTBOOR MAXIMA;GR16493;unk;Unknown;NA;False
20473;KPRDCSA02;9001042083;cf79bdb7e3345014b97e422829af1f170246310cf0f9a2a1e1efda150ca3c5c8;HAND STABILISATOR RADIOLUCENT;GR16488;unk;Unknown;NA;False
20475;KPRDCSA02;9001042084;d4edc9d647a3e3db24b4feb84d9f8dc4634738e69d86c811015affdbec8d6c2d;METALEN BESCHERMDOOSJE VOOR OPTIEK;GR16489;unk;Unknown;NA;False
20478;KPRDCSA02;9001037057;605221dbbc053644817e12ac13ab5566fed21684a4f35f27d1d66d361ffcd649;CHUCK ATTACHMENT;GR15636;unk;Unknown;NA;False
20515;KPRDCSA02;9001041883;704dc2c2bda08729f44c375a2e718c052ecdcb8c9b95e13992d8772807731b4a;CHUCK KEY JACOBS FOR DRILL;GR16453;unk;Unknown;NA;False
20525;KPRDCSA02;9001037655;d6a93ac77793ac0137b631f6b0a62cd97e911d148554dd83830e415ba41ca28c;SPECULUM VAN COLLIN GEISOLEERD WL 110MM, B. 35MM MANNELIJK MET ROOKAFZUIGING;GR16018;unk;Unknown;NA;False
20526;KPRDCSA02;9001037719;67897b2f0f20a257559a31f51b3aff7ef133e19aa66749dc213deca44d655a46;SPECULUM VAN COLLIN GEISOLEERD WL 100MM, B. 35MM VROUWELIJK;GR16042;unk;Unknown;NA;False
20527;KPRDCSA02;9001037227;6cde79f6dd826cf2227c338c41e51278f436d8905cb368c7e16c16d634feb7f9;VIJS VOOR SPECULUM;GR15832;unk;Unknown;NA;False
20528;KPRDCSA02;9001037284;3f584eb5ea66c0690f311b8beb013d5a6ac9d90699db12c310f03d62e939b602;SPECULUM VAN COLLIN GEISOLEERD WL 110MM, B. 40MM MANNELIJK MET ROOKAFZUIGING;GR15867;unk;Unknown;NA;False
20529;KPRDCSA02;9001037285;ba3a39cc3883cc41fbc794750d87c39510472653b7b324301ae3b345c3b8f7fc;SPECULUM VAN COLLIN GEISOLEERD WL 110MM, B. 40MM VROUWELIJK;GR15868;unk;Unknown;NA;False
20531;KPRDCSA02;9001036897;6927f0809c6741a5ed74368eb0daa4bfde5430ee3bdad792be4f1cfdb708704d;SCHROEFSTUK VOOR SLOTTED INSTRUMENT;GR15566;unk;Unknown;NA;False
20550;KPRDCSA02;9001036928;7e12046a2bf2a4c64422e0ba188476826cf9b98167597055af6593416ae28897;INZETSTUK DIEPTEMETER L:18CM;GR15575;unk;Unknown;NA;False
20551;KPRDCSA02;9001036929;cafdf6fc489e060c45f73144bcbc984a2a89c4f87baa0e74191d5a049f127e8c;OPZETSCHROEFSTUK VOOR DIEPTEMETER L:4,5CM;GR15576;unk;Unknown;NA;False
20574;KPRDCSA02;9001046505;0c226b26471ce4b445cb48ea2979ae8459e632ac32e5a7449b334b06f9b1bc8a;MAGILL TANG 25CM;GR15060;;unknown;NA;False
20576;KPRDCSA02;9001037347;1b376a08ea7f93ce09017bf662dffb60cf199af3d138c1538561f71800a95948;CURVED MOSQUITO FORCEPS WITH SERRATIONS 18 CM;GR15932;unk;Unknown;NA;False
20600;KPRDCSA02;9001044816;979da41fdc14033dbe29f9b451c7ca6e8bffd0e375869b7ede30e0dba5c198cc;poignée métallique avec crémaillère;GR16705;;unknown;NA;False
20606;KPRDCSA02;9001032475;0910746507d519a2ade63df2861f9f12eac50fe55c97d3e3b47c447c034acd48;ciseaux Stevens droits L:110mm lames pointues;GR15257;;p.louis;NA;False
20614;KPRDCSA02;9001045246;b4fc903cd16429405549afd5c6f61e8334411f4bb0355a3037df6f1defc3e2bd;gaine L: 230mm;GR16732;;unknown;NA;False
20616;KPRDCSA02;9001046139;d53e79d5742aa70a172a317ee1c493ba7d9916209b70302363e664adcbef832c;bras de forceps Naegele femelle;GR16755;;duchâteau;NA;False
20625;KPRDCSA02;9001046014;ea19a23e625c89aa2f7761e618dcbe6cbc78046c0169e6cda5d14fa35eaeaaf8;crayon exodiathermie bleu;GR16793;NA;Kirwan;NA;False
20634;KPRDCSA02;9001017848;739d80e2c824e7938713c646b3d6102077204037fd2f52dc6c932411042414a4;bouchon valve silicone gris D:19mm;GR9282;;unknown;NA;False
20635;KPRDCSA02;9001037091;be4c44e382a7a0d6fc063f8c8610d8c19fe521e3c13a912cc3be14ee9bc46f1d;GUMMI 50/60;GR15699;;Karl Storz;NA;False
20636;KPRDCSA02;9001029675;8b6ca844b23381646d029d7c726278869586c6cb2a71405b6deb08d2829f744d;embout vissable pour cable lumière froide L:35mm;GR14348;;unknown;NA;False
20641;KPRDCSA02;9001045253;8588b9f0d9762daa1aa3963a513cc02c9727607b2f74b885003a3451ab0f3eb3;raccord 2 robinets pour 28130 CR;GR16733;;unknown;NA;False
20654;KPRDCSA02;9001045760;c1dc7a472b2752741e694422a0840cd53f0b219587c2450cd9018cf47fe4160b;clamp Bulldog droit L:35mm;GR16783;;medlane;NA;False
20666;KPRDCSA02;9001045255;2729d6d6bbe8deb33fe38472c4fba417856c2e53a7e4444adf7f0cb1287148b5;bague vissable D:18mm;GR16734;;unknown;NA;False
20674;KPRDCSA02;9001029949;5b75c57d2b09d625dadc4b5e4ada175bd1ee10322e8b6d36e0eaa9e6359055d5;clamp Bulldog courbe L:35mm;GR14505;;unknown;NA;False
20675;KPRDCSA02;9001045963;93932fd25842188e6971b580a916ab20d075da352663379945cafad1ec57da48;embout protection plastic beige 55mm;GR16801;unk;Unknown;;False
20687;KPRDCSA02;9001045893;2b493eec81cd7fb04efd0fcc9323b86d04cc39ef6287b0de0b9c21000194e028;Embout métallique L:25mm;GR16787;unk;Unknown;GR16786;False
20745;KPRDCSA02;9001040726;5291431108ac5b4c1b3605cbef83a85198190e854e9010e87c0f6bd0d87fcedf;chemise vissable dorée D:10mm L:310mm;GR16308;;weck;NA;False
20765;KPRDCSA02;9001017637;8f0f3c2d9538546086e75a8d22aa16b4c665b687fce02e220631035087521549;racagnac (ArtNr: Ti);GR12293;;leone;;False
20766;KPRDCSA02;9001013342;64f2ad7e0d3ddafd79a0291966771399af9096a105ed27d5e3868cbda9d4dac8;clé Allen 45*20mm;GR10776;;unknown;;False
20767;KPRDCSA02;9001013137;7eea467e68ea912629bdb4a1b329f5123b4654aaa508517a84b3316f10b5a263;alésoir L:33mm Ø:2,8mm bague rose;GR10562;;unknown;;False
20768;KPRDCSA02;9001013136;6a4060ccaf72f5843c02e3ff814e6e46e990fde613bbfc67f73e33030c2b27d7;alésoir L:33mm Ø:2,2mm bague rose;GR10561;;unknown;;False
20769;KPRDCSA02;9001013135;98b2fdc395ae57bd37c9cbd793088dab8065d4eb2697df92d2d7b219d13a688e;alésoir L:28mm Ø:4,8mm bague rouge;GR10560;;unknown;;False
20771;KPRDCSA02;9001013133;44c29814a43f0e14411553fc0db07bcf5fee68d54924770e02b41df4c14dc554;alésoir L:28mm Ø:3,3mm bague verte;GR10558;;unknown;;False
20772;KPRDCSA02;9001013624;3a02f64a41667aa6cb0d76df336cb089e82ed08cc53af04b9e131dab472035fa;fraise extrémité mousse L:33mm Ø:3,3mm bague verte;GR11071;;unknown;;False
20773;KPRDCSA02;9001013629;2cbcc92673bfbf28742d277ff08ecd816facb57868c7d8a0aef72f5104d499c1;fraise L:39mm Ø:2,8mm bague verte;GR11076;;unknown;;False
20774;KPRDCSA02;9001013777;8cf50ab6b8932c816248fafb6d94097df0d9eb17c3c590a4d04f65ca99a0db39;mèche L:39mm Ø:2,2mm;GR11234;;unknown;;False
20775;KPRDCSA02;9001013773;497f7429a5304c04e507e1818e1486372a7eae219e19c88c64b88c974bcdba97;mèche L:33mm Ø:2,2mm bague bleue;GR11230;;unknown;;False
20777;KPRDCSA02;9001016553;fb0c48a620bf0304437692f6c6b8a2829ddc61b05f179f7c44c9bdd233b228ef;écarteur Farabeuf L:120mm (ArtNr: 44);GR12120;;landanger;;False
20789;KPRDCSA02;9001014832;af3c62caf55706ae421d234af09e98bbfe57ed4cd2d29a3b7c0b807080dd7de3;écarteur Hohmann droit L:225mm 45*35mm;GR11893;;simal;;False
20794;KPRDCSA02;9001013559;849d2d9b8e1c80e3dce3ce5b3c1d4a76aa8e97112eb06a92bd7243f999fdcdfc;embout de vissage tête hexagonale L:20mm Ø:1,6mm bague bleue;GR11005;;unknown;;False
20795;KPRDCSA02;9001013130;a343a554ce4fc6aedacedaaf111205c8c14b853970fd2e530b64192d2f8b5908;alésoir L:21mm Ø::4,1mm bague jaune;GR10555;;unknown;;False
20796;KPRDCSA02;9001013131;7ea395b2d926582b6ad55a7488c8f58902775968ea966f258ee55eac96334d91;alésoir L:21mm Ø:3,3mm;GR10556;;unknown;;False
20797;KPRDCSA02;9001013626;355e7a09834a2999a6264751b485aecde25fcf80c30d2a4d5987115e730150e5;fraise extrémité mousse L:33mm Ø:4,8mm bague rouge;GR11073;;unknown;;False
20798;KPRDCSA02;9001013625;85f0bfe572a6aa5404d2dc12dd6731a3ee9c188ef998fbb6bbc79d0518d61e89;fraise extrémité mousse L:33mm Ø:4,1mm bague jaune;GR11072;;unknown;;False
20799;KPRDCSA02;9001013623;cc678838240c685487350ef7b97288f05e4417bfbbbe7de3cd878a929f1f13b5;fraise extrémité conique L:39mm Ø:4,2mm bague rouge;GR11070;;unknown;;False
20800;KPRDCSA02;9001013621;eb952afe4f228e90a3faffe763d19976714d36e573e85b043c9d4e06cb882364;fraise extrémité conique L:33mm Ø:4,2mm bague rouge;GR11068;;unknown;;False
20801;KPRDCSA02;9001013622;8fb0d46eb6162ba0a562004c596e008760c815bf699780afff4cfbd8e8c49a6f;fraise extrémité conique L:39mm Ø:3,5mm bague jaune;GR11069;;unknown;;False
20802;KPRDCSA02;9001013134;3a1de72d2a1081d0589d21793109cefff06d3620dc3589c9c0efb2d2e9fa791a;alésoir L:28mm Ø:3,5mm bague jaune;GR10559;;unknown;;False
20803;KPRDCSA02;9001013628;1a49db8b1691229454938ad5a12d1a8f75163790479a5aac62f0c6920a421d18;fraise L:33mm Ø:2,8mm bague verte;GR11075;;unknown;;False
20805;KPRDCSA02;9001014173;7d41e301c4198b309b80d7b7336abaa36746314098d74bdeabc523003e805b14;valve malléable L:1800 10mm;GR11643;;unknown;;False
20809;KPRDCSA02;9001013937;aa8777f8264541e2135ab42554380495c100219ebbadde15d496f4ade45ca0ef;pince Kelly courbe L:160mm sans griffes;GR11400;;unknown;;False
20815;KPRDCSA02;9001013500;183f84cd4d46c7b3b24faaeba539cca4026815609ddeef7d7a59eb85f7f0db49;écarteur Cushing L:230mm  20*18mm;GR10938;;unknown;;False
20816;KPRDCSA02;9001013501;b9be350d0efed85aa41ab3ca8f5342a822d84448559155b51cb058a776134897;écarteur Cushing L:230mm  22*19mm;GR10939;;unknown;;False
20817;KPRDCSA02;9001013486;ded2d23d4a344a4627ef0f0de9c5ec62bad58e28f15e6fa1cf06125eea9f5a15;écarteur Alan Parks L:140mm + papillon de serrage;GR10924;;unknown;;False
20822;KPRDCSA02;9001018189;3f7c39e6b32fc5c05dfb57b2a4381c08993ef871fa9ace9bafdff465df0b836c;pince JL Faure courbe L:210mm 2*1 griffes;GR9429;;duchateau;NA;False
20824;KPRDCSA02;9001018894;67dd6c3f1393fca81861250caa0b044950a6980e0323b36074fdc6cf3cc5f35c;pince Kocher droite L:165mm 2*1 griffes;GR12800;;stille;NA;False
21050;KPRDCSA02;9001043327;97953736ddf1966c85ef91de2ad1d24047f77b11bab3a311adc6e8def499b9c7;container autoclavable 160*85*25mm;GR16647;NA;altomed;NA;False
21051;KPRDCSA02;9001050259;8e2c5fde0a0c2e87889fa8e186108e900917aed5004de0d036809149fe51b8e5;pièce à main evamatic;GR17521;NA;euromi;NA;False
21052;KPRDCSA02;9001043098;2b81ebadd0eb57df4c1da51a383927a0c0567237a21e14d8226742bb4dc1b7b4;"clé de nettoyage en ""T""";GR16615;;unknown;NA;False
21053;KPRDCSA02;9001043099;ba93916d6cc0ac630a0f18727502d0e2d638b5f5061c7e1bb42fb54ed7b6efda;clé à mollette;GR16616;NA;euromi;NA;False
21063;KPRDCSA02;9001043328;e1d37efc584f22a7e74c98dab546b62ef11c4a9612004ea62ea542eb88cb03ff;Couvercle container;GR16648;NA;altomed;NA;False
21064;KPRDCSA02;9001050251;f949c73faecd3207eb7a518d92a98caff08101423e4b534d7ae0cd8d4d49a173;canule infiltration L:250mm D:2mm (6 trous);GR17512;;unknown;NA;False
21065;KPRDCSA02;9001050260;41e2b2de58a740693486e608224ea14f4268bfbe85ea0f9d9e0e10659a1f84e4;canule infiltration L:245mm D:2,5mm (6 trous);GR17522;;unknown;NA;False
21066;KPRDCSA02;9001046166;54c5c1b019d386377316de87a6ef1296a823e6ac112da7ab761d978a90692a86;canule infiltration L:250mm D:3mm (3 trous);GR16815;;unknown;NA;False
21067;KPRDCSA02;9001043101;914303b664e6ba79b83e90c68978e183e0f544fe715fcd23604bbcbee008cfcb;canule infiltration L:250mm D:3mm (9 trous);GR16618;;unknown;NA;False
21068;KPRDCSA02;9001043105;9ed774a01e8faff0a92df00dcab8798f926c3fca4e5d23a02c8470a030369d38;canule infiltration L:320mm D:4mm Mercedes (3 trous);GR16622;;unknown;NA;False
21069;KPRDCSA02;9001043106;af3c506a2e5bedf2b8e2372b643f8faf7905a9c379d8e402b746bb1ea111f33f;canule infiltration L:320mm D:5mm (3 trous);GR16623;;unknown;NA;False
21070;KPRDCSA02;9001050258;b0612605a4f7aa5e35122a52188063fd65e1706acbe1225e56208b3ee1ca68a2;canule infiltration doré L:320mm D:5mm (3 trous);GR17520;;unknown;NA;False
21075;KPRDCSA02;9001041954;db7c55d4b4550d93d5d4597bbf2efbb8c7f941cbe2dc3036af11a9a6e5a4fa60;canule infiltration L:270mm 3mm lipomatic 3;GR16459;;unknown;NA;False
21085;KPRDCSA02;9001043102;4f6ca5dd65a8ff2edb88e99568ae7a0b6c3544efd06281d61a83abb8c8eabc67;canule infiltration L:300mm D:2.5mm (6 trous);GR16619;;unknown;NA;False
21087;KPRDCSA02;9001043085;8a4fae245cac93619f7491b4654c815561a2c118459b051cea065cc44a13e31b;plateau métallique;GR16612;;unknown;NA;False
21088;KPRDCSA02;9001042933;e6a4e933b268068bb295937972a3cf9dc08dbcd755388b33429511b5f7351b0f;Couvercle boîte;GR16611;;unknown;NA;False
21092;KPRDCSA02;9001049885;0db9a26eea049f0cc5a685074eaf7245e1ca118e2685d498f2452c5747ea9a69;Manche de bistouri n°3;GR17462;;Aesculap;NA;False
21093;KPRDCSA02;9001049884;85bf61b978b2be039833409e114c6f8b8e69ce0ff4369577c0b8cedb8e26fb30;Manche de bistouri n°4;GR17461;;Stainless;NA;False
21102;KPRDCSA02;9001042909;19e36165ef79170faa286bb64213c38cd6dceaa7d5d3f4cc9bdc9e88f1b880f4;panier métallique 15*30*60cm;GR16607;;unknown;NA;False
21104;KPRDCSA02;9001042914;cf8a6b91ad6d034b41b314081104ddae872404f13c77f9b20a19ff174bd3a846;pied en métal;GR16608;;unknown;NA;False
21107;KPRDCSA02;9001050115;b526673a2a690f4f8a77a754ca3f8ba89fcdaeb530962a2e19da5334e77ad97e;manche vissable pour Evamatic L:170mm;GR17504;;unknown;NA;False
21108;KPRDCSA02;9001043104;065ba77b2de87595394a3ed0863211fe59ba9ea5bc184f2c64acf6d90ac37069;canule infiltration L:270mm D:4mm Viterbo (9 trous);GR16621;;unknown;NA;False
21109;KPRDCSA02;9001041955;fd722a6c8113fbfc01d7b4d87d8eab653a910faddea3f9006baaa9ef4e831707;canule infiltration L:170mm 3mm lipomatic 3;GR16460;;unknown;NA;False
